280,1
731,3
81,1
312,1
137,1
871,2
815,3
861,3
786,2
890,1
381,1
566,2
328,1
763,2
836,3
76,1
865,1
124,1
591,3
426,2
673,3
950,2
988,3
615,2
589,2
208,1
472,1
676,1
682,3
812,2
482,1
829,1
251,1
854,3
922,3
247,1
403,1
608,2
955,2
920,2
671,2
441,1
80,1
918,2
746,2
128,1
523,1
791,2
898,2
751,1
335,1
824,2
933,2
856,3
112,1
930,2
788,3
78,1
587,1
254,1
303,1
114,1
210,1
396,1
458,1
683,2
895,2
582,2
344,1
186,1
13,1
900,3
327,1
756,3
594,1
514,2
698,2
800,2
943,3
704,2
367,1
903,3
355,1
907,3
73,1
997,1
724,2
515,1
172,1
69,1
324,1
750,2
651,2
420,1
64,1
323,1
227,1
530,1
109,1
24,1
259,1
684,2
657,1
302,1
658,2
630,1
972,3
640,1
183,1
975,3
660,2
413,1
455,1
287,1
570,2
834,2
844,3
513,1
289,1
510,1
998,2
286,1
961,3
253,1
532,2
740,3
196,1
453,1
32,1
874,3
718,3
940,2
237,1
726,2
236,1
276,1
764,3
927,2
946,3
705,2
212,1
278,1
604,1
111,1
722,3
970,3
819,3
104,1
711,3
908,2
760,2
531,2
138,1
90,1
102,1
257,1
42,1
606,2
649,1
347,2
33,1
398,1
837,2
362,1
262,1
578,2
797,2
842,3
873,3
120,1
947,3
966,2
799,1
467,1
53,1
203,1
738,2
853,2
377,2
535,2
129,1
375,1
644,1
122,1
351,1
352,1
792,2
506,1
150,1
255,1
767,3
963,3
612,1
263,1
149,1
982,1
31,1
520,2
330,1
379,1
905,2
11,1
496,1
708,2
164,1
67,1
984,3
809,2
304,1
77,1
346,1
546,2
300,1
238,1
321,1
85,1
194,1
444,1
766,2
28,1
811,3
144,1
762,1
152,1
502,1
954,2
585,2
79,1
376,1
868,2
63,1
679,1
516,2
140,1
94,1
719,1
292,1
915,2
549,1
391,1
266,1
533,1
130,1
410,2
925,3
655,1
471,1
621,2
19,1
643,2
297,1
365,2
512,1
99,1
550,2
817,2
580,1
465,2
234,1
18,1
883,2
885,2
316,1
614,2
272,1
341,1
218,1
596,1
143,1
217,1
968,3
672,3
595,2
489,2
707,3
826,3
404,1
659,2
418,1
669,2
869,2
985,3
389,1
166,1
219,1
107,1
39,1
553,2
610,2
552,1
694,2
339,1
84,1
142,1
407,1
545,2
244,1
383,1
135,1
181,1
402,1
41,1
317,1
960,2
299,1
929,2
370,1
878,3
319,1
828,2
358,1
775,2
934,3
184,1
419,2
901,2
688,2
785,3
498,1
