593,3
487,2
552,2
706,2
437,3
761,2
959,3
880,3
713,2
906,3
405,2
368,2
961,3
509,2
803,3
1016,3
548,2
743,3
766,2
926,3
492,2
896,2
818,3
737,2
819,2
1029,3
1032,3
677,3
645,2
440,2
401,2
662,2
864,2
439,2
616,2
1063,3
641,2
612,2
730,2
996,3
998,3
457,2
421,1
820,3
634,1
471,2
375,2
456,1
425,2
985,3
840,2
956,3
707,3
832,2
1008,3
391,1
689,2
710,1
979,3
378,2
649,2
665,3
1045,3
837,2
678,2
1057,3
699,2
883,3
882,3
555,2
580,3
852,3
1044,3
462,2
630,2
605,3
775,3
842,2
767,2
1060,3
480,2
901,3
637,2
642,2
885,3
769,2
455,3
739,3
860,2
920,3
989,3
436,2
868,2
528,2
464,2
675,3
981,3
466,2
908,3
554,2
895,3
537,3
708,2
810,3
663,2
389,2
811,2
560,2
1049,3
934,3
413,2
955,3
504,3
585,3
386,2
1006,3
619,3
1043,3
434,1
603,3
602,2
569,1
